Trigger_Date,2023/07/31
Trigger_Time,T 22:48:36.496 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.538
Time (ms),Voltage (V),Current (A)
9.79,183.794,11.284
9.83,187.057,11.559
9.86,190.146,11.616
9.89,193.129,11.983
9.92,197.446,12.212
9.96,199.937,12.166
9.99,202.991,12.601
10.02,206.746,12.704
10.05,209.869,12.876
10.09,212.642,13.014
10.12,213.905,12.945
10.15,216.011,13.563
10.18,222.153,14.033
10.22,226.329,13.815
10.25,228.435,14.09
10.28,230.927,14.285
10.31,233.102,14.388
10.35,234.962,14.468
10.38,236.928,14.652
10.41,239.209,14.835
10.44,241.701,15.03
10.48,244.473,15.167
10.51,247.281,15.408
10.54,250.229,15.625
10.57,252.966,15.82
10.61,255.458,16.026
10.64,258.125,16.221
10.67,260.442,16.313
10.71,262.653,16.45
10.74,264.934,16.553
10.77,267.004,16.656
10.8,268.97,16.805
10.84,270.9,16.977
10.87,272.83,17.115
10.9,274.831,17.241
10.93,276.691,17.378
10.97,278.796,17.538
11.0,280.972,17.642
11.03,282.973,17.768
11.06,284.903,17.928
11.1,286.728,18.065
11.13,288.518,18.26
11.16,290.308,18.352
11.19,291.922,18.466
11.23,293.642,18.535
11.26,295.221,18.627
11.29,296.835,18.684
11.32,298.204,18.799
11.36,299.573,18.902
11.39,300.836,19.085
11.42,302.275,19.073
11.45,302.556,19.142
11.49,304.907,19.474
11.52,306.1,19.119
11.55,306.978,19.474
11.58,308.452,19.383
11.62,309.224,19.578
11.65,310.522,19.6
11.68,311.4,19.658
11.71,312.383,19.681
11.75,313.084,19.772
11.78,313.927,19.841
11.81,314.734,19.852
11.84,315.366,19.921
11.88,316.103,19.967
11.91,316.805,20.036
11.94,317.436,20.082
11.97,318.103,20.162
12.01,318.665,20.242
12.04,319.331,20.253
12.07,319.928,20.208
12.1,320.419,20.208
12.14,320.84,20.219
12.17,321.227,20.265
12.2,321.823,20.299
12.23,322.244,20.311
12.27,322.665,20.368
12.3,323.087,20.391
12.33,323.613,20.357
12.36,324.069,20.253
12.4,324.385,20.242
12.43,324.736,20.265
12.46,324.947,20.334
12.49,325.298,20.414
12.53,325.613,20.437
12.56,325.894,20.517
12.59,326.245,20.46
12.62,326.456,20.391
12.66,326.736,20.379
12.69,326.912,20.311
12.72,326.807,20.357
12.76,327.263,20.379
12.79,327.544,20.299
12.82,327.649,20.345
12.85,327.895,20.265
12.89,328.07,20.15
12.92,328.175,20.082
12.95,328.281,20.047
12.98,328.386,20.047
13.02,328.456,20.059
13.05,328.561,20.001
13.08,328.561,20.047
13.11,328.702,19.967
13.15,328.667,19.91
13.18,328.772,19.887
13.21,328.807,19.749
13.24,328.772,19.749
13.28,328.807,19.646
13.31,328.772,19.555
13.34,328.807,19.452
13.37,328.702,19.348
13.41,328.737,19.177
13.44,328.561,19.051
13.47,328.456,18.959
13.5,328.175,18.89
13.54,327.824,18.925
13.57,327.649,18.844
13.6,327.158,18.776
13.63,326.772,18.627
13.67,326.105,18.409
13.7,325.087,18.214
13.73,323.613,18.031
13.76,322.069,17.871
13.8,320.244,17.71
13.83,318.208,17.538
13.86,316.138,17.344
13.89,314.067,17.206
13.93,311.926,17.069
13.96,309.61,16.92
13.99,307.259,16.748
14.02,304.767,16.576
14.06,302.065,16.473
14.09,299.362,16.301
14.12,296.484,16.141
14.15,293.536,15.935
14.19,290.378,15.683
14.22,287.149,15.488
14.25,283.955,15.316
14.28,280.727,15.133
14.32,277.463,14.984
14.35,274.304,14.835
14.38,271.321,14.629
14.41,268.127,14.56
14.45,265.32,14.434
14.48,262.302,14.308
14.51,259.283,14.171
14.54,256.3,13.976
14.58,253.107,13.747
14.61,249.913,13.586
14.64,246.719,13.392
14.67,243.456,13.22
14.71,240.157,13.048
14.74,236.963,12.842
14.77,233.734,12.624
