Trigger_Date,2023/06/15
Trigger_Time,T 17:42:36.202 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.567
Time (ms),Voltage (V),Current (A)
1.3,-131.361,-9.004
1.34,-134.52,-9.153
1.37,-137.573,-9.313
1.4,-141.048,-9.611
1.43,-144.241,-9.726
1.47,-147.049,-9.794
1.5,-149.155,-9.898
1.53,-151.576,-10.104
1.56,-154.63,-10.447
1.6,-158.279,-10.699
1.63,-161.613,-10.837
1.66,-164.597,-11.066
1.69,-167.72,-11.284
1.73,-170.563,-11.375
1.76,-173.055,-11.433
1.79,-175.301,-11.536
1.82,-177.687,-11.708
1.86,-180.319,-11.902
1.89,-183.618,-12.189
1.92,-187.233,-12.521
1.95,-190.883,-12.739
1.99,-193.901,-12.819
2.02,-196.393,-12.853
2.05,-198.463,-12.968
2.08,-200.885,-13.071
2.12,-203.342,-13.128
2.15,-205.623,-13.231
2.18,-207.904,-13.369
2.21,-210.045,-13.46
2.25,-211.729,-13.483
2.28,-212.993,-13.54
2.31,-214.221,-13.586
2.34,-215.485,-13.609
2.38,-217.099,-13.804
2.41,-219.205,-14.079
2.44,-221.451,-14.331
2.48,-223.767,-14.48
2.51,-225.978,-14.583
2.54,-227.768,-14.697
2.57,-229.628,-14.801
2.61,-231.313,-14.892
2.64,-233.383,-15.053
2.67,-235.454,-15.144
2.7,-237.56,-15.259
2.74,-239.56,-15.373
2.77,-241.174,-15.362
2.8,-242.508,-15.408
2.83,-243.736,-15.476
2.87,-245.21,-15.545
2.9,-246.93,-15.683
2.93,-249.001,-15.843
2.96,-251.071,-15.958
3.0,-253.001,-16.095
3.03,-254.897,-16.255
3.06,-256.546,-16.255
3.09,-257.809,-16.118
3.13,-258.862,-16.175
3.16,-260.301,-16.381
3.19,-262.337,-16.462
3.22,-264.302,-16.507
3.26,-266.162,-16.691
3.29,-268.127,-16.737
3.32,-269.426,-16.622
3.35,-270.023,-16.519
3.39,-270.76,-16.553
3.42,-272.058,-16.702
3.45,-273.708,-16.794
3.48,-275.462,-16.863
3.52,-277.182,-17.0
3.55,-278.937,-17.103
3.58,-280.27,-17.0
3.61,-281.148,-16.943
3.65,-282.166,-16.966
3.68,-282.762,-16.817
3.71,-283.429,-16.84
3.75,-284.868,-17.057
3.78,-286.377,-17.103
3.81,-287.219,-16.943
3.84,-287.57,-17.0
3.88,-288.553,-17.069
3.91,-289.395,-16.966
3.94,-288.623,-16.542
3.97,-287.886,-16.691
4.01,-289.395,-17.126
4.04,-291.08,-17.023
4.07,-290.694,-16.622
4.1,-290.132,-16.943
4.14,-291.255,-17.264
4.17,-292.273,-16.954
4.2,-291.676,-16.633
4.23,-291.255,-16.897
4.27,-292.273,-17.034
4.3,-292.94,-16.863
4.33,-293.08,-16.828
4.36,-293.15,-16.931
4.4,-293.221,-16.782
4.43,-292.589,-16.542
4.46,-291.501,-16.53
4.49,-291.29,-16.622
4.53,-291.782,-16.668
4.56,-292.062,-16.645
4.59,-291.431,-16.553
4.62,-289.992,-16.301
4.66,-287.921,-16.049
4.69,-286.026,-15.912
4.72,-284.622,-15.866
4.75,-283.71,-15.946
4.79,-283.218,-16.118
4.82,-282.587,-16.175
4.85,-281.499,-16.061
4.88,-279.604,-15.889
4.92,-277.322,-15.728
4.95,-275.322,-15.602
4.98,-273.532,-15.568
5.02,-272.479,-15.683
5.05,-271.988,-15.797
5.08,-271.321,-15.774
5.11,-270.128,-15.763
5.15,-268.443,-15.637
5.18,-266.302,-15.35
5.21,-264.056,-15.224
5.24,-262.477,-15.282
5.28,-261.494,-15.27
5.31,-260.231,-15.213
5.34,-258.792,-15.259
5.37,-257.529,-15.305
5.41,-256.195,-15.075
5.44,-253.598,-14.675
5.47,-251.036,-14.663
5.5,-249.527,-14.812
5.54,-248.299,-14.56
5.57,-246.474,-14.423
5.6,-244.614,-14.537
5.63,-243.666,-14.537
5.67,-242.227,-14.285
5.7,-239.946,-14.09
5.73,-237.63,-14.022
5.76,-235.84,-13.918
5.8,-234.12,-13.827
5.83,-232.155,-13.666
5.86,-230.295,-13.632
5.89,-228.61,-13.586
5.93,-226.785,-13.392
5.96,-224.574,-13.151
5.99,-222.083,-13.071
6.02,-220.047,-12.979
6.06,-218.047,-12.796
6.09,-215.871,-12.681
6.12,-213.94,-12.601
6.16,-212.01,-12.464
6.19,-209.554,-12.246
6.22,-206.816,-12.063
6.25,-204.5,-11.983
6.29,-202.359,-11.914
6.32,-200.674,-11.765
6.35,-199.06,-11.719
6.38,-197.305,-11.65
6.42,-195.235,-11.41
6.45,-192.322,-11.112
6.48,-189.198,-10.929
6.51,-186.671,-10.768
6.55,-184.109,-10.516
6.58,-181.793,-10.436
6.61,-179.266,-10.299
6.64,-176.634,-10.035
6.68,-174.529,-10.161
6.71,-172.598,-9.932
6.74,-169.861,-9.52
6.77,-166.071,-9.21
6.81,-162.982,-9.222
6.84,-160.736,-9.142
6.87,-159.052,-9.061
6.9,-156.7,-8.775
6.94,-153.436,-8.466
6.97,-149.646,-8.248
7.0,-146.417,-8.065
7.03,-143.434,-7.904
7.07,-140.521,-7.664
7.1,-137.538,-7.492
7.13,-134.766,-7.4
7.16,-132.063,-7.183
7.2,-129.291,-6.988
7.23,-126.553,-6.873
7.26,-123.746,-6.644
7.29,-120.271,-6.301
7.33,-116.692,-6.049
7.36,-113.147,-5.923
7.39,-110.129,-5.739
7.43,-106.795,-5.418
7.46,-102.864,-5.098
7.49,-98.267,-4.743
7.52,-93.423,-4.399
7.56,-88.44,-4.101
7.59,-83.807,-3.929
7.62,-79.877,-3.803
7.65,-76.367,-3.654
7.69,-72.928,-3.54
7.72,-69.489,-3.391
7.75,-65.839,-3.208
7.78,-62.259,-3.001
7.82,-58.784,-2.864
7.85,-55.766,-2.738
7.88,-52.924,-2.566
7.91,-49.835,-2.325
7.95,-46.396,-2.039
7.98,-42.43,-1.741
8.01,-38.324,-1.512
8.04,-34.393,-1.306
8.08,-30.849,-1.157
8.11,-27.831,-1.031
8.14,-24.847,-0.905
8.17,-21.935,-0.699
8.21,-18.741,-0.504
8.24,-15.617,-0.367
8.27,-12.354,-0.172
8.3,-8.949,0.046
8.34,-5.615,0.137
8.37,-2.351,0.332
8.4,1.474,0.538
8.43,5.37,0.573
8.47,9.019,0.653
8.5,12.283,0.928
8.53,15.231,1.214
8.57,17.899,1.592
8.6,20.461,2.051
8.63,24.321,2.497
8.66,28.883,2.875
8.7,33.656,3.139
8.73,37.903,3.242
8.76,41.588,3.368
8.79,45.062,3.551
8.83,48.607,3.735
8.86,52.292,3.849
8.89,55.696,4.009
8.92,59.1,4.181
8.96,62.505,4.399
8.99,65.909,4.639
9.02,69.418,4.834
9.05,72.823,5.018
9.09,76.192,5.247
9.12,79.561,5.441
9.15,82.755,5.636
9.18,86.159,5.923
9.22,89.844,6.186
9.25,93.459,6.369
9.28,96.722,6.61
9.31,99.951,6.793
9.35,103.18,6.988
9.38,106.233,7.16
9.41,109.146,7.274
9.44,112.375,7.584
9.48,115.99,7.87
9.51,119.534,8.019
9.54,122.658,8.156
9.57,125.325,8.305
9.61,127.711,8.454
9.64,130.414,8.683
9.67,133.923,9.096
9.7,137.538,9.21
9.74,141.013,9.405
9.77,143.996,9.668
9.8,146.979,9.783
9.84,149.365,9.84
9.87,151.787,10.047
9.9,154.594,10.299
9.93,157.788,10.459
9.97,160.912,10.665
10.0,164.0,10.929
10.03,167.229,11.158
10.06,170.247,11.341
10.1,172.949,11.387
10.13,174.95,11.41
10.16,176.845,11.559
10.19,179.617,11.822
10.23,183.337,12.189
10.26,187.479,12.509
10.29,191.374,12.693
10.32,194.989,12.956
10.36,198.499,13.162
10.39,201.762,13.231
10.42,204.64,13.243
10.45,207.202,13.334
10.49,209.554,13.369
10.52,211.414,13.3
10.55,212.852,13.346
10.58,214.642,13.483
10.62,216.783,13.632
10.65,219.415,13.896
10.68,222.398,14.136
10.71,225.276,14.285
10.75,227.487,14.377
10.78,229.593,14.445
10.81,231.383,14.503
10.84,233.067,14.503
10.88,234.366,14.48
10.91,235.068,14.388
10.94,235.735,14.48
10.97,237.209,14.732
11.01,239.349,14.904
11.04,240.823,14.915
11.07,241.631,14.984
11.11,242.754,15.144
11.14,244.052,15.213
11.17,245.21,15.236
11.2,246.544,15.454
11.24,248.65,15.763
11.27,251.247,15.992
11.3,253.528,16.084
11.33,255.388,16.152
11.37,256.932,16.221
11.4,258.266,16.175
11.43,259.108,16.026
11.46,260.336,16.21
11.5,262.442,16.381
11.53,265.074,16.553
11.56,267.426,16.748
11.59,269.496,16.771
11.63,270.76,16.759
11.66,271.742,16.668
11.69,272.479,16.462
11.72,273.322,16.496
11.76,274.76,16.725
11.79,276.656,16.805
11.82,278.41,16.851
11.85,279.884,16.989
11.89,281.253,17.011
11.92,282.201,16.92
11.95,282.867,16.851
11.98,283.64,16.885
12.02,284.798,16.885
12.05,286.026,16.954
12.08,287.43,17.092
12.11,288.799,17.149
12.15,289.922,17.103
12.18,290.483,16.954
12.21,290.413,16.805
