Trigger_Date,2023/09/08
Trigger_Time,T 08:38:17.731 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
7.91,48.677,5.407
7.94,45.518,4.972
7.97,41.728,4.422
8.01,37.762,4.17
8.04,35.902,4.892
8.07,36.148,4.903
8.1,30.182,3.276
8.14,21.724,3.104
8.17,18.6,2.623
8.2,16.354,0.974
8.23,13.722,0.103
8.27,12.88,-0.894
8.3,10.318,-2.956
8.33,-0.667,-2.749
8.36,-8.914,-1.272
8.4,-15.091,-1.569
8.43,-19.478,-1.352
8.46,-22.18,0.309
8.49,-22.391,1.306
8.53,-21.689,-0.183
8.56,-25.62,-1.707
8.59,-29.48,-2.085
8.62,-31.866,-2.497
8.66,-34.814,-3.322
8.69,-40.184,-3.826
8.72,-44.992,-4.135
8.75,-48.045,-4.662
8.79,-51.274,-5.487
8.82,-55.345,-5.968
8.85,-58.153,-6.14
8.88,-61.031,-6.518
8.92,-65.137,-6.701
8.95,-68.506,-6.793
8.98,-71.103,-7.24
9.02,-74.297,-7.847
9.05,-78.052,-8.237
9.08,-81.596,-8.466
9.11,-84.439,-8.901
9.15,-87.598,-9.565
9.18,-91.177,-10.138
9.21,-94.547,-10.562
9.24,-97.635,-10.917
9.28,-100.548,-11.318
9.31,-103.496,-11.799
9.34,-106.725,-12.303
9.37,-109.813,-12.83
9.41,-112.48,-13.46
9.44,-115.569,-14.148
9.47,-119.254,-14.617
9.5,-122.623,-14.869
9.54,-124.869,-15.419
9.57,-127.185,-16.141
9.6,-130.379,-16.668
9.63,-133.783,-16.805
9.67,-136.45,-17.286
9.7,-139.047,-17.962
9.73,-141.855,-18.558
9.76,-145.119,-18.833
9.8,-147.47,-18.684
9.83,-149.506,-19.28
9.86,-153.015,-19.864
9.89,-156.314,-20.196
9.93,-158.455,-20.631
9.96,-160.806,-21.342
9.99,-163.754,-21.869
10.02,-166.281,-22.224
10.06,-168.457,-22.682
10.09,-171.054,-23.186
10.12,-173.686,-23.541
10.15,-175.967,-23.896
10.19,-178.389,-24.435
10.22,-181.021,-24.996
10.25,-183.478,-25.546
10.28,-185.689,-26.084
10.32,-188.04,-26.531
10.35,-190.427,-26.817
10.38,-192.603,-27.115
10.41,-194.708,-27.528
10.45,-197.095,-27.974
10.48,-199.13,-28.421
10.51,-201.131,-28.891
10.54,-203.166,-29.235
10.58,-205.167,-29.464
10.61,-206.921,-29.658
10.64,-208.852,-29.979
10.67,-211.203,-30.3
10.71,-213.239,-30.701
10.74,-214.923,-31.228
10.77,-217.38,-31.594
10.81,-220.082,-31.571
10.84,-221.521,-31.743
10.87,-222.714,-32.328
10.9,-225.101,-32.728
10.94,-227.382,-32.774
10.97,-228.645,-33.118
11.0,-230.33,-33.805
11.03,-232.716,-34.195
11.07,-234.12,-34.378
11.1,-235.068,-34.813
11.13,-237.209,-35.237
11.16,-239.806,-35.443
11.2,-241.28,-35.81
11.23,-242.403,-36.474
11.26,-244.298,-37.105
11.29,-246.474,-37.517
11.33,-247.913,-37.792
11.36,-248.93,-38.204
11.39,-250.404,-38.64
11.42,-252.124,-38.972
11.46,-253.879,-39.293
11.49,-255.493,-39.671
11.52,-256.967,-40.094
11.55,-258.055,-40.633
11.59,-259.283,-41.137
11.62,-260.722,-41.332
11.65,-261.951,-41.503
11.68,-263.354,-41.755
11.72,-264.407,-42.042
11.75,-265.425,-42.42
11.78,-267.004,-42.741
11.81,-268.408,-43.142
11.85,-269.531,-43.657
11.88,-270.619,-44.104
11.91,-271.532,-44.482
11.94,-272.409,-44.871
11.98,-273.602,-45.272
12.01,-274.866,-45.673
12.04,-275.954,-46.143
12.07,-277.112,-46.521
12.11,-277.814,-46.796
12.14,-278.13,-47.105
12.17,-278.621,-47.38
12.2,-279.288,-47.38
12.24,-279.884,-47.403
12.27,-280.727,-47.632
12.3,-281.429,-47.781
12.33,-281.393,-47.884
12.37,-282.13,-48.136
12.4,-282.692,-48.033
12.43,-282.341,-48.113
12.46,-282.06,-48.171
12.5,-282.446,-48.182
12.53,-283.359,-48.079
12.56,-283.394,-48.09
12.6,-283.253,-48.285
12.63,-283.113,-48.297
12.66,-282.797,-48.148
12.69,-282.306,-48.033
12.73,-282.341,-47.735
12.76,-281.885,-47.483
12.79,-281.429,-47.506
12.82,-281.253,-47.495
12.86,-280.762,-47.3
12.89,-279.919,-47.151
12.92,-279.358,-46.876
12.95,-278.902,-46.498
12.99,-278.305,-46.074
13.02,-277.463,-45.788
13.05,-277.007,-45.57
13.08,-276.445,-45.238
13.12,-275.252,-44.894
13.15,-273.708,-44.688
13.18,-273.006,-44.253
13.21,-272.234,-43.462
13.25,-270.584,-42.798
13.28,-269.075,-42.466
13.31,-268.513,-42.065
13.34,-267.741,-41.435
13.38,-266.022,-40.965
13.41,-264.442,-40.61
13.44,-263.109,-39.945
13.47,-261.319,-39.235
13.51,-259.634,-38.731
13.54,-258.476,-38.239
13.57,-257.213,-37.712
13.6,-255.809,-37.185
13.64,-254.195,-36.692
13.67,-252.44,-36.211
13.7,-250.58,-35.65
13.73,-248.72,-35.043
13.77,-247.141,-34.458
13.8,-245.596,-33.863
13.83,-243.771,-33.347
13.86,-241.771,-32.855
13.9,-240.402,-32.534
13.93,-239.209,-31.972
13.96,-236.963,-31.319
13.99,-234.261,-31.022
14.03,-232.541,-30.747
14.06,-231.067,-30.197
14.09,-228.961,-29.704
14.12,-226.926,-29.395
14.16,-225.171,-29.028
14.19,-222.749,-28.57
14.22,-220.293,-28.261
14.25,-218.538,-27.894
14.29,-217.029,-27.379
14.32,-214.677,-27.001
14.35,-212.431,-26.829
14.39,-210.852,-26.577
14.42,-208.957,-26.187
14.45,-206.184,-25.89
14.48,-203.658,-25.764
14.52,-201.868,-25.512
14.55,-200.078,-25.099
14.58,-197.656,-24.859
14.61,-195.586,-24.755
14.65,-193.761,-24.469
14.68,-191.515,-24.102
14.71,-188.672,-23.919
14.74,-186.145,-23.873
14.78,-184.32,-23.576
14.81,-182.46,-22.991
14.84,-179.688,-22.636
