Trigger_Date,2023/09/13
Trigger_Time,T 09:36:22.808 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
3.32,-261.459,-40.759
3.35,-263.425,-41.045
3.38,-265.144,-40.759
3.42,-265.811,-41.229
3.45,-267.25,-41.904
3.48,-269.18,-41.893
3.52,-270.374,-42.019
3.55,-271.953,-42.466
3.58,-273.602,-42.466
3.61,-274.445,-42.282
3.65,-275.462,-42.512
3.68,-276.796,-42.546
3.71,-277.849,-42.752
3.74,-279.077,-42.993
3.78,-280.095,-43.061
3.81,-280.832,-43.119
3.84,-281.534,-43.21
3.87,-282.411,-43.016
3.91,-282.938,-42.855
3.94,-283.464,-42.981
3.97,-284.201,-42.947
4.0,-284.482,-42.89
4.04,-284.622,-43.027
4.07,-284.798,-42.798
4.1,-284.833,-42.809
4.13,-284.201,-43.302
4.17,-283.85,-43.611
4.2,-283.92,-43.714
4.23,-284.026,-43.817
4.26,-284.061,-43.966
4.3,-284.061,-43.966
4.33,-283.955,-43.749
4.36,-283.359,-43.634
4.39,-282.832,-43.588
4.43,-283.008,-43.417
4.46,-282.727,-43.245
4.49,-282.06,-43.13
4.52,-281.113,-42.901
4.56,-279.674,-42.454
4.59,-278.305,-41.813
4.62,-276.62,-41.251
4.65,-275.217,-40.908
4.69,-274.164,-40.816
4.72,-273.322,-40.885
4.75,-272.234,-40.999
4.78,-271.637,-41.091
4.82,-271.216,-41.034
4.85,-270.444,-41.057
4.88,-269.847,-41.171
4.91,-269.531,-41.148
4.95,-269.11,-41.103
4.98,-268.654,-41.091
5.01,-268.233,-40.931
5.04,-267.496,-40.656
5.08,-266.232,-40.358
5.11,-264.828,-39.991
5.14,-262.933,-39.659
5.17,-261.038,-39.453
5.21,-259.74,-39.235
5.24,-258.371,-38.892
5.27,-256.3,-38.548
5.31,-254.37,-38.227
5.34,-252.545,-37.677
5.37,-250.369,-37.024
5.4,-248.053,-36.623
5.44,-245.807,-36.291
5.47,-243.631,-35.902
5.5,-241.315,-35.501
5.53,-239.069,-35.1
5.57,-237.103,-34.871
5.6,-235.243,-34.504
5.63,-232.997,-34.126
5.66,-230.611,-33.897
5.7,-228.786,-33.748
5.73,-227.347,-33.45
5.76,-225.487,-33.129
5.79,-223.276,-32.923
5.83,-221.486,-32.625
5.86,-219.696,-32.224
5.89,-217.625,-31.915
5.92,-215.695,-31.571
5.96,-213.66,-31.136
5.99,-211.273,-30.873
6.02,-209.378,-30.781
6.05,-208.185,-30.518
6.09,-206.535,-30.071
6.12,-204.219,-29.704
6.15,-201.797,-29.498
6.18,-200.429,-29.063
6.22,-198.639,-28.456
6.25,-196.077,-28.261
6.28,-193.936,-28.261
6.31,-192.357,-27.963
6.35,-190.321,-27.539
6.38,-188.04,-27.23
6.41,-186.11,-26.932
6.44,-184.32,-26.325
6.48,-181.828,-25.741
6.51,-178.635,-25.557
6.54,-176.459,-25.42
6.57,-174.774,-24.87
6.61,-172.247,-24.389
6.64,-169.65,-24.068
6.67,-167.088,-23.679
6.7,-164.632,-23.06
6.74,-161.894,-22.419
6.77,-159.262,-22.052
6.8,-156.735,-21.559
6.83,-154.068,-21.296
6.87,-151.717,-20.987
6.9,-148.663,-20.322
6.93,-145.294,-20.093
6.96,-142.978,-19.658
7.0,-140.311,-18.867
7.03,-136.801,-18.398
7.06,-133.607,-17.997
7.1,-130.835,-17.367
7.13,-127.641,-16.645
7.16,-123.991,-16.129
7.19,-120.622,-15.717
7.23,-117.393,-15.19
7.26,-114.2,-14.675
7.29,-111.182,-14.148
7.32,-107.883,-13.666
7.36,-104.443,-13.311
7.39,-100.969,-12.968
7.42,-97.74,-12.487
7.45,-94.933,-11.788
7.49,-91.914,-11.043
7.52,-88.264,-10.631
7.55,-84.615,-10.379
7.58,-81.491,-9.966
7.62,-78.508,-9.336
7.65,-75.385,-8.821
7.68,-72.156,-8.5
7.71,-68.681,-8.111
7.75,-65.242,-7.549
7.78,-61.662,-6.954
7.81,-58.293,-6.495
7.84,-55.064,-6.083
7.88,-51.73,-5.625
7.91,-47.729,-5.224
7.94,-44.36,-4.834
7.97,-41.342,-4.078
8.01,-37.587,-3.391
8.04,-33.727,-3.643
8.07,-33.691,-5.121
8.1,-33.937,-4.605
8.14,-26.357,-1.764
8.17,-16.249,-1.283
8.2,-13.091,-0.768
8.23,-7.826,0.619
8.27,-1.439,-0.057
8.3,0.246,-0.069
8.33,1.018,1.478
8.36,2.527,2.772
8.4,6.001,3.024
8.43,8.633,3.987
8.46,11.441,5.373
8.49,14.038,6.106
8.53,17.793,7.263
8.56,22.847,8.511
8.59,27.866,9.233
8.62,31.551,9.668
8.66,35.13,10.356
8.69,40.114,10.631
8.72,44.395,10.379
8.75,46.501,10.482
8.79,49.484,11.032
8.82,54.257,11.146
